city,state_id,state_name,lat,lng
Wachapreague,VA,Virginia,37.6063,-75.6897
Blackburn,MO,Missouri,39.1048,-93.4855
Pacific Junction,IA,Iowa,41.018,-95.7994
Wixon Valley,TX,Texas,30.7639,-96.3193
Dunnell,MN,Minnesota,43.5604,-94.7752
Grace,MS,Mississippi,32.9915,-90.9569
Henderson Point,MS,Mississippi,30.3153,-89.2864
Fountain N' Lakes,MO,Missouri,38.9689,-90.8493
French Camp,MS,Mississippi,33.2931,-89.3993
Kingston,MN,Minnesota,45.1959,-94.311
Berrydale,FL,Florida,30.8982,-87.035
Garden City,MN,Minnesota,44.0485,-94.1712
Swan Lake,MT,Montana,47.9361,-113.7997
Ruth,NV,Nevada,39.2791,-114.9901
Toad Hop,IN,Indiana,39.4568,-87.464
Elcho,WI,Wisconsin,45.4354,-89.1861
Wolcott,VT,Vermont,44.5476,-72.4617
Arjay,KY,Kentucky,36.8062,-83.642
Hurontown,MI,Michigan,47.1091,-88.5737
Farson,WY,Wyoming,42.1528,-109.4283
Dillsboro,NC,North Carolina,35.3706,-83.2527
Payneway,AR,Arkansas,35.5457,-90.5123
Haywood,OK,Oklahoma,34.8919,-95.9518
Sawyerville,IL,Illinois,39.0785,-89.802
Luana,IA,Iowa,43.0594,-91.4557
Pickrell,NE,Nebraska,40.3781,-96.7295
Eagle Rock,VA,Virginia,37.6423,-79.7919
Welch,TX,Texas,32.9306,-102.1256
Bemus Point,NY,New York,42.1631,-79.3896
Mineral,CA,California,40.3755,-121.5694
Castella,CA,California,41.1549,-122.3032
Roswell,OH,Ohio,40.4759,-81.348
Bombay Beach,CA,California,33.3556,-115.7269
Utopia,TX,Texas,29.6188,-99.5153
Creola,LA,Louisiana,31.43,-92.4829
Ellsworth,IL,Illinois,40.4496,-88.7162
Brookville,KS,Kansas,38.7736,-97.8645
Elgin,AZ,Arizona,31.6681,-110.5347
Beech Grove,KY,Kentucky,37.6183,-87.3921
Dannebrog,NE,Nebraska,41.1185,-98.5456
Reed Point,MT,Montana,45.7071,-109.5471
Fallston,PA,Pennsylvania,40.724,-80.3133
Sherando,VA,Virginia,37.9889,-78.9442
Goofy Ridge,IL,Illinois,40.3948,-89.9407
Sunshine,CO,Colorado,40.0636,-105.3695
Ludlow Falls,OH,Ohio,39.9981,-84.3392
Oak Shores,CA,California,35.7602,-120.9813
Pollock,SD,South Dakota,45.9005,-100.2885
Adair,IL,Illinois,40.4183,-90.4974
Roberdel,NC,North Carolina,34.9774,-79.7459
Vidette,GA,Georgia,33.0376,-82.2474
Walnut,KS,Kansas,37.6018,-95.0743
Harrietta,MI,Michigan,44.3091,-85.7007
Walshville,IL,Illinois,39.069,-89.6189
Tecopa,CA,California,35.835,-116.2074
Rutland,IL,Illinois,40.9838,-89.0413
Hilltop,TX,Texas,28.6938,-99.1761
Tustin,MI,Michigan,44.1009,-85.4589
Gilgo,NY,New York,40.6376,-73.3779
Berger,MO,Missouri,38.6718,-91.3391
East Dorset,VT,Vermont,43.245,-73.0069
Fredericktown,PA,Pennsylvania,40.0019,-80.0092
Hamilton,MS,Mississippi,33.746,-88.4095
Castana,IA,Iowa,42.0734,-95.9104
Thor,IA,Iowa,42.6881,-94.0496
Danville,GA,Georgia,32.606,-83.246
Farmington,DE,Delaware,38.8699,-75.579
Jamaica,IA,Iowa,41.8454,-94.307
Olde West Chester,OH,Ohio,39.3351,-84.4035
San Pedro,TX,Texas,25.9812,-97.5882
Okreek,SD,South Dakota,43.3533,-100.3826
Dixon,IA,Iowa,41.7421,-90.7825
Swan Lake,NY,New York,41.7573,-74.7829
Knobel,AR,Arkansas,36.3199,-90.6024
Ross,ND,North Dakota,48.3128,-102.5435
Doylestown,WI,Wisconsin,43.4276,-89.1457
Aniwa,WI,Wisconsin,45.0117,-89.2089
Reeds,MO,Missouri,37.1165,-94.1682
James City,PA,Pennsylvania,41.6181,-78.8442
Lewistown,OH,Ohio,40.4238,-83.8846
New Minden,IL,Illinois,38.438,-89.3705
Macy,IN,Indiana,40.9581,-86.1288
Rocky Ford,OK,Oklahoma,36.1558,-94.911
Skidmore,MO,Missouri,40.288,-95.0796
Justice Addition,WV,West Virginia,37.8916,-81.9928
Springfield,AR,Arkansas,35.2729,-92.5549
Childers Hill,TN,Tennessee,35.0816,-88.3267
Yorkville,TN,Tennessee,36.0976,-89.1183
Daggett,MI,Michigan,45.462,-87.6047
Tarsney Lakes,MO,Missouri,38.9506,-94.205
Freeburn,KY,Kentucky,37.5619,-82.1514
Wren,OH,Ohio,40.8008,-84.7747
Country Acres,TX,Texas,27.9251,-97.1661
Glen Ridge,FL,Florida,26.6714,-80.0751
Hissop,AL,Alabama,32.8815,-86.1285
Asbury,NJ,New Jersey,40.7003,-75.0121
North Henderson,IL,Illinois,41.0904,-90.4748
East Thermopolis,WY,Wyoming,43.6441,-108.1979
Llano del Medio,NM,New Mexico,35.1881,-105.1163
McDonald,KS,Kansas,39.7848,-101.3702
Taft,TN,Tennessee,35.0261,-86.7176
Patch Grove,WI,Wisconsin,42.9403,-90.9723
Georgetown,PA,Pennsylvania,40.6417,-80.4994
Palmetto,LA,Louisiana,30.7177,-91.9082
Widener,AR,Arkansas,35.0233,-90.6818
Meridian,NY,New York,43.163,-76.5382
Falmouth,MI,Michigan,44.2429,-85.0848
Otterville,IL,Illinois,39.0508,-90.3984
McClure,IL,Illinois,37.3146,-89.4335
Ellenton,GA,Georgia,31.176,-83.5877
Nason,IL,Illinois,38.176,-88.9663
Elm Hall,MI,Michigan,43.3624,-84.8335
Fort Bidwell,CA,California,41.863,-120.1589
Moore,MT,Montana,46.975,-109.6949
Lebanon,KS,Kansas,39.8101,-98.5572
Big Spring,MO,Missouri,38.802,-91.4837
Viola,KS,Kansas,37.4829,-97.6444
Keller,WA,Washington,48.0852,-118.7164
Montour,IA,Iowa,41.9803,-92.7151
Loachapoka,AL,Alabama,32.6049,-85.5948
Nespelem,WA,Washington,48.167,-118.9722
Fordyce,NE,Nebraska,42.6983,-97.3628
Clinchco,VA,Virginia,37.1588,-82.3562
Gene Autry,OK,Oklahoma,34.3151,-97.0383
Seneca,OR,Oregon,44.1352,-118.9763
Deep Water,WV,West Virginia,38.1217,-81.2528
Coffman Cove,AK,Alaska,56.0057,-132.8395
Coleta,IL,Illinois,41.9021,-89.7998
Western,NE,Nebraska,40.3931,-97.1984
Waterloo,SC,South Carolina,34.3561,-82.0572
Shubert,NE,Nebraska,40.2359,-95.6837
Haralson,GA,Georgia,33.2285,-84.569
Shopiere,WI,Wisconsin,42.5722,-88.9362
Blodgett,MO,Missouri,37.0049,-89.5263
Edinburg,ND,North Dakota,48.4955,-97.8629
Sherrill,IA,Iowa,42.6045,-90.7841
Woodman,WI,Wisconsin,43.0925,-90.7978
Cody,NE,Nebraska,42.9377,-101.2489
Banks,AR,Arkansas,33.5758,-92.2671
Maquon,IL,Illinois,40.798,-90.1632
Jackson Springs,NC,North Carolina,35.2127,-79.6297
Richey,MT,Montana,47.6439,-105.0696
Samburg,TN,Tennessee,36.3823,-89.3533
Moorhead,IA,Iowa,41.9233,-95.8514
Philo,CA,California,39.0657,-123.445
Reader,WV,West Virginia,39.5689,-80.7316
Fairview,PA,Pennsylvania,41.0156,-79.7433
Jamison City,PA,Pennsylvania,41.2982,-76.3691
Osage,MN,Minnesota,46.9284,-95.2586
Bridgeville,NY,New York,41.6319,-74.6268
Oriska,ND,North Dakota,46.9313,-97.7908
Cornwall Bridge,CT,Connecticut,41.8054,-73.3852
Halibut Cove,AK,Alaska,59.5744,-151.2296
Yorkana,PA,Pennsylvania,39.976,-76.5846
Cowgill,MO,Missouri,39.5605,-93.9257
Tokeland,WA,Washington,46.709,-123.9839
Iuka,KS,Kansas,37.729,-98.7327
White Plains,GA,Georgia,33.4804,-83.0377
Twin Bridges,MT,Montana,45.5429,-112.3341
Marshallville,NJ,New Jersey,39.2929,-74.7751
Wenona,GA,Georgia,31.9061,-83.7552
Los Panes,PR,Puerto Rico,18.1848,-66.076
Strong,PA,Pennsylvania,40.7975,-76.4401
Manchester,IL,Illinois,39.5423,-90.3303
Longview,MS,Mississippi,33.4027,-88.9256
Albrightsville,PA,Pennsylvania,41.0116,-75.6068
Nora,IL,Illinois,42.4565,-89.9459
Pine Flat,CA,California,35.8746,-118.6428
Farley,MO,Missouri,39.2883,-94.8285
Galisteo,NM,New Mexico,35.3984,-105.9571
LaFayette,KY,Kentucky,36.6599,-87.6585
Unadilla Forks,NY,New York,42.8497,-75.2308
Bluff City,AR,Arkansas,33.7224,-93.1316
Top-of-the-World,AZ,Arizona,33.3477,-110.9997
Shungnak,AK,Alaska,66.8805,-157.1499
Cavour,SD,South Dakota,44.3693,-98.042
Houstonia,MO,Missouri,38.8994,-93.3592
Columbia,NJ,New Jersey,40.926,-75.0945
South Carrollton,KY,Kentucky,37.3358,-87.1401
Pine Glen,PA,Pennsylvania,41.0887,-78.0581
Melrose,IA,Iowa,40.9791,-93.0508
Sand Coulee,MT,Montana,47.4024,-111.1726
Tedrow,OH,Ohio,41.6029,-84.2043
Fort Hunter Liggett,CA,California,36.0019,-121.2381
Spokane,MO,Missouri,36.8669,-93.287
Fort Shaw,MT,Montana,47.4969,-111.8194
Grafton,IA,Iowa,43.3307,-93.0687
Olar,SC,South Carolina,33.1799,-81.1854
Spreckels,CA,California,36.6247,-121.6465
Richvale,CA,California,39.4937,-121.7508
Neylandville,TX,Texas,33.2006,-96.0054
Artesian,SD,South Dakota,44.0079,-97.9237
Golden,MS,Mississippi,34.4866,-88.1863
Hanlontown,IA,Iowa,43.2809,-93.3789
Conception Junction,MO,Missouri,40.2684,-94.6914
Watson,MN,Minnesota,45.01,-95.7998
La Presa,TX,Texas,27.3995,-99.4374
Parrott,VA,Virginia,37.2168,-80.6241
Harborton,VA,Virginia,37.6596,-75.8332
Slick,OK,Oklahoma,35.7799,-96.28
Geraldine,MT,Montana,47.6022,-110.2663
Frontenac,MN,Minnesota,44.5061,-92.3512
Rickardsville,IA,Iowa,42.5815,-90.8762
Dwight,KS,Kansas,38.8449,-96.5921
Tipton,KS,Kansas,39.3395,-98.4709
Garden Grove,IA,Iowa,40.8266,-93.6068
Coulter,IA,Iowa,42.733,-93.3701
Wind Ridge,PA,Pennsylvania,39.9111,-80.4322
Elida,NM,New Mexico,33.9469,-103.6531
Kline,SC,South Carolina,33.1252,-81.3426
Valley Home,CA,California,37.8272,-120.9143
Jordan Hill,LA,Louisiana,31.8591,-92.5156
Lutak,AK,Alaska,59.3997,-135.6314
Oakland,AR,Arkansas,36.4604,-92.5718
Hambleton,WV,West Virginia,39.0815,-79.6455
New Salem,IL,Illinois,39.7076,-90.8479
Greencastle,MO,Missouri,40.2607,-92.8784
Elmira,CA,California,38.3523,-121.9077
Jansen,CO,Colorado,37.1581,-104.5501
Northome,MN,Minnesota,47.8747,-94.2676
Gotham,WI,Wisconsin,43.2225,-90.297
Hordville,NE,Nebraska,41.0793,-97.8904
Union,NE,Nebraska,40.8144,-95.9215
Halifax,NC,North Carolina,36.3255,-77.5901
Eareckson Station,AK,Alaska,52.7213,174.111
Nash,OK,Oklahoma,36.6649,-98.0517
Vaughnsville,OH,Ohio,40.8814,-84.146
Dora,AR,Arkansas,35.4628,-94.4297
Rockville,MO,Missouri,38.0712,-94.0804
Hollis,AK,Alaska,55.5113,-132.7023
Pollard,AR,Arkansas,36.4296,-90.267
North Acomita Village,NM,New Mexico,35.0673,-107.5649
Morris Chapel,TN,Tennessee,35.3139,-88.3558
Kerby,OR,Oregon,42.2045,-123.649
Floydale,SC,South Carolina,34.321,-79.3371
Bloomington,ID,Idaho,42.1908,-111.4042
Julian,PA,Pennsylvania,40.8616,-77.9426
Pleasant Plains,AR,Arkansas,35.5545,-91.6273
Burgoon,OH,Ohio,41.2674,-83.2508
Hanson,OK,Oklahoma,35.4376,-94.6958
Empire,OH,Ohio,40.5117,-80.6261
Morristown,AZ,Arizona,33.8549,-112.6135
Wayton,AR,Arkansas,35.9103,-93.2544
West Danby,NY,New York,42.3248,-76.5281
Bloomington,MD,Maryland,39.4794,-79.0768
Cunard,WV,West Virginia,37.9994,-81.0402
Hillsboro,NM,New Mexico,32.9219,-107.5773
Copemish,MI,Michigan,44.4804,-85.9242
Yeehaw Junction,FL,Florida,27.6993,-80.8871
Lake Ann,MI,Michigan,44.7251,-85.8451
Limaville,OH,Ohio,40.9843,-81.1481
Hamburg,IL,Illinois,39.2328,-90.7152
Woodside,DE,Delaware,39.0711,-75.5677
Bath,NC,North Carolina,35.4702,-76.8119
Callaway,MN,Minnesota,46.982,-95.912
Ingalls,KS,Kansas,37.8287,-100.4534
Lignite,ND,North Dakota,48.8771,-102.5645
Ruby,AK,Alaska,64.7233,-155.5005
Climax Springs,MO,Missouri,38.1004,-93.0528
Ratcliff,AR,Arkansas,35.3066,-93.8887
Decatur City,IA,Iowa,40.7427,-93.8327
Lynn,AR,Arkansas,36.0042,-91.2521
Mooresboro,NC,North Carolina,35.2992,-81.6986
Aucilla,FL,Florida,30.477,-83.7604
Bryceland,LA,Louisiana,32.4485,-92.9924
Greenway,AR,Arkansas,36.3405,-90.2221
Endicott,NE,Nebraska,40.0814,-97.0954
McCutchenville,OH,Ohio,40.9944,-83.2547
East Hope,ID,Idaho,48.2408,-116.2903
Dunbar,NE,Nebraska,40.6686,-96.0309
Osage,WV,West Virginia,39.6593,-80.007
Utica,MO,Missouri,39.7456,-93.6286
Briarcliff,AR,Arkansas,36.272,-92.2821
Santa Cruz,NM,New Mexico,35.9939,-106.0359
Michigamme,MI,Michigan,46.5335,-88.0627
Moshannon,PA,Pennsylvania,41.0345,-78.0066
Jette,MT,Montana,47.7169,-114.1905
Mount Hermon,NJ,New Jersey,40.9227,-74.9961
Pawlet,VT,Vermont,43.3481,-73.1743
Tanquecitos South Acres,TX,Texas,27.4898,-99.3797
Westboro,WI,Wisconsin,45.3608,-90.2934
Hickory,KY,Kentucky,36.8174,-88.6485
Shelbyville,TX,Texas,31.7594,-94.0772
Aline,OK,Oklahoma,36.5097,-98.4485
E. Lopez,TX,Texas,26.3087,-98.6379
Hughesville,MO,Missouri,38.8371,-93.2953
Wedron,IL,Illinois,41.4387,-88.7745
Sisquoc,CA,California,34.8621,-120.2943
Rockville,UT,Utah,37.1478,-113.0548
Moscow,KS,Kansas,37.3249,-101.2069
Rocky Ford,GA,Georgia,32.6636,-81.8297
Longstreet,LA,Louisiana,32.0976,-93.9505
Eldred,NY,New York,41.5268,-74.8788
Mentor,KY,Kentucky,38.89,-84.2481
Fairfield,KY,Kentucky,37.932,-85.3839
Rio,IL,Illinois,41.1093,-90.3988
Deerfield,VA,Virginia,38.1954,-79.4105
Winnett,MT,Montana,47.0043,-108.3466
Melvin,TX,Texas,31.1993,-99.5809
Iola,PA,Pennsylvania,41.1319,-76.5305
Oakville,IA,Iowa,41.0977,-91.0436
Virden,NM,New Mexico,32.689,-109.0015
LaPlace,IL,Illinois,39.7976,-88.7146
Swift Bird,SD,South Dakota,45.0601,-100.3545
Ackermanville,PA,Pennsylvania,40.835,-75.2227
Dewy Rose,GA,Georgia,34.1681,-82.9395
Benbow,CA,California,40.0603,-123.7654
Morea,PA,Pennsylvania,40.7892,-76.1729
Danby,VT,Vermont,43.3452,-72.9946
Zephyr,TX,Texas,31.6791,-98.7911
Oakford,IL,Illinois,40.1011,-89.9652
Crouch,ID,Idaho,44.1161,-115.974
Ophir,CO,Colorado,37.8568,-107.8312
Rayle,GA,Georgia,33.7902,-82.9031
Whitesville,WV,West Virginia,37.9823,-81.5367
Jeffers Gardens,OR,Oregon,46.1518,-123.852
Kipton,OH,Ohio,41.2665,-82.304
Sycamore,KS,Kansas,37.3247,-95.7153
Nelchina,AK,Alaska,61.9989,-146.8111
Lake Leelanau,MI,Michigan,44.9806,-85.7157
Campbell,MN,Minnesota,46.0976,-96.4055
Glenview Manor,KY,Kentucky,38.2907,-85.6333
Leisure Lake,MO,Missouri,40.11,-93.7236
Country Club Heights,IN,Indiana,40.1244,-85.6878
Lakeline,OH,Ohio,41.6596,-81.4543
Andersonville,GA,Georgia,32.1965,-84.1454
Copake Falls,NY,New York,42.1202,-73.5247
Riverview,AL,Alabama,31.0587,-87.0709
Barryville,NY,New York,41.4802,-74.9174
Lynch,NE,Nebraska,42.8312,-98.4668
Brandywine,WV,West Virginia,38.6218,-79.2415
Oak Hill-Piney,OK,Oklahoma,36.3787,-94.7265
Grand River,IA,Iowa,40.819,-93.963
Nikolaevsk,AK,Alaska,59.8295,-151.5964
Power,MT,Montana,47.7203,-111.6944
Malden,WA,Washington,47.2296,-117.4731
Pachuta,MS,Mississippi,32.0441,-88.8844
Keachi,LA,Louisiana,32.1708,-93.916
Coffee Springs,AL,Alabama,31.1664,-85.9103
Union Center,WI,Wisconsin,43.6826,-90.2634
Rowena,TX,Texas,31.6442,-100.0481
Norton,WV,West Virginia,38.9316,-79.9692
Rock Falls,WI,Wisconsin,44.7209,-91.6917
Makemie Park,VA,Virginia,37.9106,-75.5845
Crane,MT,Montana,47.5772,-104.2509
Curran,IL,Illinois,39.742,-89.7785
Amoret,MO,Missouri,38.2549,-94.5873
Winona,KS,Kansas,39.0618,-101.2449
Echo,LA,Louisiana,31.1085,-92.2406
Fruitdale,AL,Alabama,31.3429,-88.4108
Hobson,AL,Alabama,31.4836,-88.1513
Indian Beach,NC,North Carolina,34.6882,-76.8879
Elliston,MT,Montana,46.5587,-112.4639
Thornhill,KY,Kentucky,38.2884,-85.6256
Hardy,NE,Nebraska,40.0113,-97.924
Lebanon,OK,Oklahoma,33.9737,-96.9177
Mono City,CA,California,38.0321,-119.1474
Bear Lake,PA,Pennsylvania,41.9934,-79.5014
Glenwood,NC,North Carolina,35.6161,-81.9833
Sportmans Shores,OK,Oklahoma,36.4645,-95.083
Brandsville,MO,Missouri,36.6507,-91.6963
Rollinsville,CO,Colorado,39.9232,-105.5136
Lincoln,VT,Vermont,44.1028,-72.9937
Owl Ranch,TX,Texas,27.8927,-98.0934
Freedom Acres,AZ,Arizona,34.3199,-111.3051
Mifflin,OH,Ohio,40.7734,-82.3639
Wynnedale,IN,Indiana,39.8325,-86.2002
Rippey,IA,Iowa,41.9339,-94.2007
Hardinsburg,IN,Indiana,38.462,-86.2733
Sickles Corner,PA,Pennsylvania,40.5533,-78.2795
Sammons Point,IL,Illinois,41.0316,-87.8593
Dawson,NE,Nebraska,40.1308,-95.8298
Sturgis,MS,Mississippi,33.3452,-89.0458
Fieldon,IL,Illinois,39.1087,-90.4996
Montgomery Creek,CA,California,40.8415,-121.9215
Emma,MO,Missouri,38.9751,-93.495
Manley,NE,Nebraska,40.9184,-96.1658
Petrolia,PA,Pennsylvania,41.0217,-79.7168
Fountain,MI,Michigan,44.0484,-86.181
Nanwalek,AK,Alaska,59.3303,-151.9111
East Enterprise,IN,Indiana,38.8703,-84.989
New Marshfield,OH,Ohio,39.3254,-82.2166
Bridgeville,NJ,New Jersey,40.8427,-75.0303
Hainesburg,NJ,New Jersey,40.9577,-75.0503
Gilmore,AR,Arkansas,35.4131,-90.2973
Eureka,TX,Texas,32.012,-96.2856
Peru,KS,Kansas,37.0803,-96.0962
West Burke,VT,Vermont,44.6431,-71.9792
Tenstrike,MN,Minnesota,47.6603,-94.6843
Searsboro,IA,Iowa,41.5791,-92.7041
Ambrose,GA,Georgia,31.5945,-83.0137
Ogema,MN,Minnesota,47.1016,-95.9225
Fort Yates,ND,North Dakota,46.0865,-100.6301
Crossgate,KY,Kentucky,38.2793,-85.6296
Arkdale,WI,Wisconsin,44.0253,-89.8861
Silver Peak,NV,Nevada,37.7578,-117.6386
Ellenboro,WV,West Virginia,39.2678,-81.0551
Lehigh,KS,Kansas,38.3744,-97.3024
Gratiot,WI,Wisconsin,42.5799,-90.0238
Alston,GA,Georgia,32.081,-82.4789
Marathon,OH,Ohio,39.1453,-84.0063
Springview,NE,Nebraska,42.8249,-99.7475
Laurel,IA,Iowa,41.884,-92.9223
Bolivia,NC,North Carolina,34.0699,-78.1472
Bluewater,NM,New Mexico,35.3243,-108.206
Christine,TX,Texas,28.7862,-98.4978
Kelly,WY,Wyoming,43.6227,-110.6273
Fort Laramie,WY,Wyoming,42.2131,-104.5175
Funk,NE,Nebraska,40.4631,-99.2507
Soham,NM,New Mexico,35.4168,-105.4985
Haines,OR,Oregon,44.9123,-117.9396
Lee Mont,VA,Virginia,37.7799,-75.6802
Cainsville,MO,Missouri,40.4398,-93.7747
Yankee Hill,NE,Nebraska,40.7653,-96.7322
Bladen,NE,Nebraska,40.3232,-98.5961
Geuda Springs,KS,Kansas,37.1114,-97.1505
Newry,PA,Pennsylvania,40.3933,-78.4357
Woden,IA,Iowa,43.2308,-93.9114
Harris,IA,Iowa,43.4451,-95.4372
Shirleysburg,PA,Pennsylvania,40.2974,-77.8764
Bradford,IA,Iowa,42.6367,-93.2524
Cheraw,CO,Colorado,38.1076,-103.511
Pocahontas,VA,Virginia,37.307,-81.3436
Ashland,LA,Louisiana,32.1165,-93.1172
Mount Olivet,KY,Kentucky,38.5318,-84.0357
Worthville,KY,Kentucky,38.6098,-85.0681
Elk Garden,WV,West Virginia,39.3862,-79.1556
Pindall,AR,Arkansas,36.0637,-92.8622
Askewville,NC,North Carolina,36.1116,-76.9412
Houston,AR,Arkansas,35.0349,-92.6945
Jakes Corner,AZ,Arizona,34.0083,-111.3203
Eldon,OK,Oklahoma,35.9305,-94.8179
La Grange,CA,California,37.6636,-120.4635
Albin,WY,Wyoming,41.417,-104.1016
Brainards,NJ,New Jersey,40.7718,-75.1699
Linden,IA,Iowa,41.6427,-94.27
Mayersville,MS,Mississippi,32.8963,-91.0467
Ophiem,IL,Illinois,41.2538,-90.3827
Hillsdale,KS,Kansas,38.6597,-94.8569
Milroy,MN,Minnesota,44.4178,-95.5536
Tomales,CA,California,38.247,-122.9054
Ben Lomond,AR,Arkansas,33.8335,-94.1177
Babb,MT,Montana,48.8777,-113.4408
Howard,OH,Ohio,40.4092,-82.3275
Onaway,ID,Idaho,46.9282,-116.8896
Midwest,WY,Wyoming,43.4109,-106.2775
Rockdale,WI,Wisconsin,42.9717,-89.0318
Gilliam,MO,Missouri,39.2327,-93.0041
Lansford,ND,North Dakota,48.627,-101.376
Fort Green,FL,Florida,27.6255,-81.9397
Alderson,OK,Oklahoma,34.9006,-95.6896
Elrosa,MN,Minnesota,45.563,-94.9473
Nelsonville,WI,Wisconsin,44.4937,-89.309
Tyro,KS,Kansas,37.0368,-95.8218
Jacksonville,GA,Georgia,31.8125,-82.979
Paton,IA,Iowa,42.1644,-94.255
Roaring Springs,TX,Texas,33.8992,-100.8561
Elvaston,IL,Illinois,40.3954,-91.2496
Crestview,NM,New Mexico,35.4878,-108.8574
Point Isabel,IN,Indiana,40.4206,-85.8219
White Mountain,AK,Alaska,64.6812,-163.4228
Barnes,KS,Kansas,39.7116,-96.8733
Kranzburg,SD,South Dakota,44.8888,-96.9092
Lula,MS,Mississippi,34.4545,-90.4779
Kemp,OK,Oklahoma,33.7696,-96.3542
Halchita,UT,Utah,37.1314,-109.9131
Weinert,TX,Texas,33.3234,-99.6736
Plattville,IL,Illinois,41.5343,-88.3835
Grenola,KS,Kansas,37.3507,-96.4494
Greenville,WV,West Virginia,37.7227,-81.8745
Calvin,LA,Louisiana,31.9617,-92.7758
Bellechester,MN,Minnesota,44.371,-92.5113
Big Horn,WY,Wyoming,44.6791,-106.9971
Hilltop,GA,Georgia,33.1063,-84.4382
Milton Mills,NH,New Hampshire,43.5037,-70.9654
Womelsdorf,WV,West Virginia,38.898,-79.9637
Wakarusa,KS,Kansas,38.8911,-95.6999
Winesburg,OH,Ohio,40.6175,-81.6948
Old Mill Creek,IL,Illinois,42.4321,-87.9786
Meno,OK,Oklahoma,36.3882,-98.1779
Mays Lick,KY,Kentucky,38.517,-83.8452
Lucan,MN,Minnesota,44.41,-95.4134
Bay View,MI,Michigan,45.386,-84.929
Winston,MO,Missouri,39.8699,-94.1416
Decker,IN,Indiana,38.5184,-87.524
South Lincoln,VT,Vermont,44.0651,-72.9748
San Simon,AZ,Arizona,32.2682,-109.2302
Rexford,KS,Kansas,39.4705,-100.7439
Hartline,WA,Washington,47.6894,-119.1081
Avoca,NE,Nebraska,40.7965,-96.1191
Harrellsville,NC,North Carolina,36.3017,-76.7918
Hamilton,NC,North Carolina,35.9443,-77.2067
Dorothy,WV,West Virginia,37.9559,-81.4503
Flensburg,MN,Minnesota,45.948,-94.5301
Marydel,MD,Maryland,39.113,-75.7497
Delta,LA,Louisiana,32.322,-90.9414
Burdette,AR,Arkansas,35.8152,-89.9467
Beulah,MI,Michigan,44.6292,-86.0963
Anderson,AK,Alaska,64.3074,-149.1562
Silver Lake,OR,Oregon,43.1264,-121.0495
Rye,AR,Arkansas,33.7505,-91.9985
Wyola,MT,Montana,45.1154,-107.3738
Ravalli,MT,Montana,47.2799,-114.1658
Easton,MN,Minnesota,43.7661,-93.9
Nixon,TN,Tennessee,35.1148,-88.2583
Cumberland-Hesstown,NJ,New Jersey,39.3641,-74.9284
Rena Lara,MS,Mississippi,34.1587,-90.7749
Troy Grove,IL,Illinois,41.4657,-89.0815
Brule,WI,Wisconsin,46.5589,-91.5712
Gonvick,MN,Minnesota,47.7391,-95.5125
Hardwick,MN,Minnesota,43.7742,-96.1975
Dorrance,KS,Kansas,38.8469,-98.59
Norman,NC,North Carolina,35.1698,-79.7232
Apple Valley,ND,North Dakota,46.8209,-100.5993
Westby,MT,Montana,48.871,-104.0551
Pryorsburg,KY,Kentucky,36.6899,-88.7124
Glen Hope,PA,Pennsylvania,40.8009,-78.4985
Grahamtown,MD,Maryland,39.6448,-78.9225
Neches,TX,Texas,31.8688,-95.4917
Brandonville,WV,West Virginia,39.6671,-79.6277
Blomkest,MN,Minnesota,44.9428,-95.0235
Fort Peck,MT,Montana,48.007,-106.4552
Bobtown,VA,Virginia,37.6493,-75.7998
Jolly,TX,Texas,33.8827,-98.3475
Loop,TX,Texas,32.9142,-102.4147
Tanana,AK,Alaska,65.1746,-152.0686
Teresita,OK,Oklahoma,36.123,-94.9803
Adak,AK,Alaska,51.8815,-176.6295
Haivana Nakya,AZ,Arizona,32.0051,-111.7124
Poston,AZ,Arizona,33.9921,-114.4045
Lake Arrowhead,MO,Missouri,39.4837,-94.3166
Phoenicia,NY,New York,42.079,-74.3089
Los Alvarez,TX,Texas,26.3859,-98.899
Toronto,KS,Kansas,37.7986,-95.9497
Gorman,MD,Maryland,39.2923,-79.3527
Canadian,OK,Oklahoma,35.174,-95.6494
Glendo,WY,Wyoming,42.5049,-105.025
Sweet Water,AL,Alabama,32.1046,-87.8619
North Star,OH,Ohio,40.3243,-84.569
Oelrichs,SD,South Dakota,43.182,-103.2334
Cal-Nev-Ari,NV,Nevada,35.2996,-114.8777
Carleton,NE,Nebraska,40.3033,-97.6816
Oakland Acres,IA,Iowa,41.7205,-92.8211
Lincolnville,KS,Kansas,38.4943,-96.9613
Alamillo,NM,New Mexico,34.2519,-106.9158
Rye,CO,Colorado,37.9212,-104.9322
Mirando City,TX,Texas,27.4401,-99.0006
Cimarron City,OK,Oklahoma,35.8887,-97.6023
Millersburg,MI,Michigan,45.3344,-84.0601
Arlington,IL,Illinois,41.4716,-89.2478
Sikes,LA,Louisiana,32.079,-92.4863
Chickamaw Beach,MN,Minnesota,46.7452,-94.3844
Newtonia,MO,Missouri,36.8794,-94.1836
Ocean City,WA,Washington,47.0763,-124.1619
Oil Trough,AR,Arkansas,35.6292,-91.4612
New Blaine,AR,Arkansas,35.2931,-93.4202
Sauget,IL,Illinois,38.5842,-90.1608
Hiouchi,CA,California,41.7936,-124.0662
Alder,WA,Washington,46.7872,-122.2667
Dargan,MD,Maryland,39.3766,-77.7341
